ID,Num_of_Vehicle,Num_Of_Pedestrians,Num_of_Minimal_Injuries,Num_of_Minor_Injuries,Num_of_Major_Injuries,Num_of_Fatal_Injuries,City,Address,Location type,Neighborhood,Suburb,Lat,Long,Place_name,Population,Population_density_persqm,Day,Time,Hour,Minute,AMPM,Notation12,Calendar_Date,Month,Year,Quarter,is_Business_Day,Visibility,Light,Road_surface,Traffic_Control,is_day,temperature,sunset,sunrise,precipitation
651,1,0,0,0,0,1,Ottawa,BANK ST btwn KITCHENER AVE & ST. PAUL AVE,Midblock,Ellwood,Ottawa,45.36675942,-75.6610716,Ottawa,5501,3865,Monday,6:42,6,42,AM,6:42,2021-10-11,October,2021,4th,Yes,clear,dawn,dry,no control,0,13.8,2021-10-11T17:24,2021-10-11T06:14,0.0
652,1,1,0,1,1,0,Ottawa,BOOTH ST btwn ELM ST & PRIMROSE AVE,Midblock,Chinatown,Centretown,45.41102971,-75.71151078,Centretown,25687,12231,Friday,22:14,22,14,PM,10:14,2021-10-15,October,2021,4th,Yes,clear,dark,dry,no control,0,17.7,2021-10-15T17:17,2021-10-15T06:19,0.0
653,2,0,1,0,1,0,Ottawa,BLANCHFIELD RD @ OSGOODE MAIN ST,Intersection,Unknown,Ottawa,45.16206154,-75.57000407,Ottawa,5501,3865,Monday,14:50,14,50,PM,2:50,2021-10-04,October,2021,4th,Yes,clear,daylight,dry,stop sign,1,15.2,2021-10-04T17:36,2021-10-04T06:04,0.0
654,2,0,0,0,1,0,Ottawa,RIDEAU ST @ WURTEMBURG ST,Intersection,Unknown,Sandy Hill,45.43328312,-75.6749147,Sandy Hill,14526,6418,Sunday,20:30,20,30,PM,8:30,2021-10-17,October,2021,4th,No,clear,dark,dry,traffic signal,0,9.7,2021-10-17T17:13,2021-10-17T06:22,0.0
655,2,0,0,1,1,0,Ottawa,CHAMPLAIN ST @ JEANNE D'ARC BLVD,Intersection,Queenswood Village,Orléans,45.4842351,-75.52036839,Orléans,139309,677,Wednesday,6:28,6,28,AM,6:28,2021-10-20,October,2021,4th,Yes,clear,dark,dry,traffic signal,0,10.3,2021-10-20T17:07,2021-10-20T06:25,0.0
656,1,1,0,0,1,0,Ottawa,RIDEAU ST btwn CUMBERLAND ST & KING EDWARD AVE,Midblock,Byward Market,Lowertown,45.42835018,-75.68674862,Lowertown,9605,6052,Friday,16:42,16,42,PM,4:42,2021-10-29,October,2021,4th,Yes,clear,daylight,dry,no control,1,11.1,2021-10-29T16:54,2021-10-29T06:38,0.0
657,2,0,1,1,1,0,Ottawa,TENTH LINE RD @ CHARLEMAGNE BLVD S/DES EPINETT,Intersection,Fallingbrook,Orléans,45.46758093,-75.49173924,Orléans,139309,677,Monday,18:36,18,36,PM,6:36,2021-09-27,September,2021,3rd,Yes,clear,daylight,dry,traffic signal,0,15.5,2021-09-27T17:49,2021-09-27T05:55,0.0
658,2,0,0,1,1,0,Ottawa,CAMPEAU DR @ TERON RD/COLCHESTER SQ,Intersection,Kanata North,Kanata,45.3225351,-75.8907406,Kanata,117304,1965,Monday,18:27,18,27,PM,6:27,2021-11-29,November,2021,4th,Yes,clear,dark,dry,traffic signal,0,-3.3,2021-11-29T16:23,2021-11-29T07:20,0.0
659,2,0,0,0,1,0,Ottawa,ALBERT ST @ BANK ST,Intersection,Unknown,Centretown,45.41994765,-75.70029436,Centretown,25687,12231,Tuesday,9:30,9,30,AM,9:30,2021-11-30,November,2021,4th,Yes,clear,daylight,dry,traffic signal,1,-2.0,2021-11-30T16:21,2021-11-30T07:21,0.0
660,1,1,0,0,1,0,Ottawa,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD,Intersection,College,Nepean,45.34878917,-75.76923228,Nepean,186593,860,Tuesday,21:40,21,40,PM,9:40,2021-11-30,November,2021,4th,Yes,snow,dark,loose snow,traffic signal,0,-2.3,2021-11-30T16:22,2021-11-30T07:21,0.1
661,2,0,0,1,1,0,Ottawa,MARCH RD @ DIAMONDVIEW RD,Intersection,Unknown,Ottawa,45.31784785,-76.04931183,Ottawa,5501,3865,Thursday,12:21,12,21,PM,12:21,2021-11-25,November,2021,4th,Yes,rain,daylight,wet,stop sign,1,2.7,2021-11-25T16:26,2021-11-25T07:16,0.0
662,2,0,0,0,1,0,Ottawa,ST. LAURENT BLVD btwn BELFAST RD & SHORE ST,Midblock,Eastway Gardens,Ottawa,45.4129165,-75.6310582,Ottawa,5501,3865,Tuesday,18:06,18,6,PM,6:06,2021-11-09,November,2021,4th,Yes,rain,dark,wet,no control,0,8.4,2021-11-09T16:39,2021-11-09T06:53,0.0
663,1,0,0,0,1,0,Ottawa,EAGLESON RD @ HAZELDEAN RD/ROBERTSON RD,Intersection,College,Nepean,45.30407115,-75.8767763,Nepean,186593,860,Monday,22:50,22,50,PM,10:50,2021-11-15,November,2021,4th,Yes,clear,dark,dry,traffic signal,0,-0.1,2021-11-15T16:33,2021-11-15T07:02,0.0
664,1,1,0,0,1,0,Ottawa,WEST HUNT CLUB RD WB btwn CEDARVIEW RD & GREENBANK RD,Midblock,Arlington Woods,Nepean,45.31588917,-75.79437791,Nepean,186593,860,Monday,17:28,17,28,PM,5:28,2021-12-13,December,2021,4th,Yes,clear,dark,dry,no control,0,5.1,2021-12-13T16:20,2021-12-13T07:34,0.0
665,1,1,0,0,1,0,Ottawa,KIRKWOOD AVE @ RICHMOND RD,Intersection,Hampton Park,Westboro,45.39522705,-75.7467081,Westboro,11408,4545,Tuesday,14:21,14,21,PM,2:21,2021-12-14,December,2021,4th,Yes,clear,daylight,dry,traffic signal,1,2.2,2021-12-14T16:20,2021-12-14T07:35,0.0
666,2,0,4,1,1,0,Ottawa,AIRPORT PKWY/WALKLEY RD SOUTHBOUND ON RAMP,Midblock,Riverside Park South,Ottawa,45.3676672,-75.66900813,Ottawa,5501,3865,Saturday,7:03,7,3,AM,7:03,2021-12-25,December,2021,4th,No,freezing rain,dark,ice,no control,0,-6.3,2021-12-25T16:24,2021-12-25T07:41,0.2
667,1,1,0,0,1,0,Ottawa,BANK ST btwn BLAIS RD & RIDEAU RD,Midblock,South Gloucester,Gloucester,45.30566374,-75.58513843,Gloucester,150012,500,Monday,17:19,17,19,PM,5:19,2021-12-27,December,2021,4th,Yes,clear,dark,dry,no control,0,-7.3,2021-12-27T16:26,2021-12-27T07:41,0.0
668,1,0,0,0,1,0,Ottawa,RAMSAYVILLE RD @ RUSSELL RD N,Intersection,Gloucester-Southgate,Gloucester,45.37696445,-75.56822884,Gloucester,150012,500,Thursday,19:03,19,3,PM,7:03,2021-12-09,December,2021,4th,Yes,clear,dark,wet,stop sign,0,-7.3,2021-12-09T16:19,2021-12-09T07:30,0.0
669,1,1,0,0,0,1,Ottawa,HAZELDEAN RD btwn 246 E OF CASTLEFRANK RD & IRWIN GT,Midblock,Kanata South,Kanata,45.29902586,-75.88698046,Kanata,117304,1965,Wednesday,17:31,17,31,PM,5:31,2021-12-15,December,2021,4th,Yes,freezing rain,dark,wet,no control,0,2.1,2021-12-15T16:21,2021-12-15T07:36,0.1
670,2,0,0,0,1,0,Ottawa,REGIONAL ROAD 174 btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP86,Midblock,Beacon Hill-Cyrville,Gloucester,45.45063924,-75.58426514,Gloucester,150012,500,Saturday,0:03,0,3,AM,12:03,2021-12-18,December,2021,4th,No,snow,dark,wet,no control,0,-2.4,2021-12-18T16:20,2021-12-18T07:37,0.0
671,2,0,0,0,2,0,Ottawa,9TH LINE RD @ SPRINGHILL RD,Intersection,Unknown,Ottawa,45.21074629,-75.43245709,Ottawa,5501,3865,Tuesday,15:34,15,34,PM,3:34,2021-12-21,December,2021,4th,Yes,clear,daylight,dry,stop sign,1,-3.7,2021-12-21T16:22,2021-12-21T07:37,0.0
672,1,0,0,0,1,0,Ottawa,SHEFFIELD RD btwn INNES PARK WAY & OLD INNES RD,Midblock,Unknown,Ottawa,45.41100772,-75.61533566,Ottawa,5501,3865,Thursday,14:06,14,6,PM,2:06,2021-12-23,December,2021,4th,Yes,clear,daylight,dry,no control,1,-9.3,2021-12-23T16:23,2021-12-23T07:40,0.0
673,2,0,0,4,1,0,Ottawa,CEDARVIEW RD @ HWY 416 WESTHUNT IC72R42,Intersection,Knoxdale-Merivale,Nepean,45.31566413,-75.80109148,Nepean,186593,860,Thursday,18:53,18,53,PM,6:53,2021-12-23,December,2021,4th,Yes,clear,dark,dry,no control,0,-13.9,2021-12-23T16:24,2021-12-23T07:40,0.0
674,2,0,0,0,1,0,Ottawa,BRONSON AVE @ CATHERINE ST/RAYMOND ST,Intersection,Chinatown,Centretown,45.40531592,-75.70218812,Centretown,25687,12231,Friday,10:48,10,48,AM,10:48,2021-12-24,December,2021,4th,Yes,clear,daylight,dry,traffic signal,1,-9.7,2021-12-24T16:24,2021-12-24T07:40,0.0
675,1,1,0,0,0,1,Ottawa,MARCH RD btwn 280 S OF CARLING AVE/GATEWAY MALL SC & TERON RD,Midblock,Kanata North,Kanata,45.33533656,-75.90740529,Kanata,117304,1965,Thursday,17:32,17,32,PM,5:32,2021-12-02,December,2021,4th,Yes,rain,dark,wet,no control,0,3.4,2021-12-02T16:22,2021-12-02T07:24,0.0
676,1,1,0,0,0,1,Ottawa,OTTAWA RIVER PKWY EB btwn TRANSIT & TURN LANE,Midblock,Woodroffe North,Ottawa,45.36969257,-75.78329707,Ottawa,5501,3865,Friday,16:25,16,25,PM,4:25,2021-08-20,August,2021,3rd,Yes,clear,daylight,dry,no control,1,31.0,2021-08-20T19:02,2021-08-20T05:10,0.0
677,2,0,0,1,1,0,Ottawa,ROCKCLIFFE PKWY btwn GL/OT BOUNDARY & ST. JOSEPH BLVD,Midblock,Orléans West-Innes,Gloucester,45.45926369,-75.57360655,Gloucester,150012,500,Wednesday,16:25,16,25,PM,4:25,2021-09-29,September,2021,3rd,Yes,clear,daylight,dry,no control,1,13.8,2021-09-29T17:46,2021-09-29T05:58,0.0
678,1,0,0,0,1,0,Ottawa,PRINCESS AVE @ ROCKCLIFFE PKWY,Intersection,New Edinburgh,Rockcliffe Park,45.446025,-75.68915358,Rockcliffe Park,1888,1069,Monday,20:10,20,10,PM,8:10,2021-07-05,July,2021,3rd,Yes,clear,daylight,dry,roundabout,0,22.3,2021-07-05T19:53,2021-07-05T04:21,0.2
679,2,0,0,0,1,0,Ottawa,MERIVALE RD btwn KIMWAY CRES & LOBLAWS SC,Midblock,City View,Nepean,45.36059167,-75.73505316,Nepean,186593,860,Friday,15:59,15,59,PM,3:59,2021-12-03,December,2021,4th,Yes,clear,daylight,dry,no control,1,-3.9,2021-12-03T16:20,2021-12-03T07:24,0.0
680,1,0,0,0,0,1,Ottawa,HIGHWAY 7 btwn ASHTON STATION RD & OVERPASS RD,Midblock,Unknown,Ottawa,45.17637354,-76.04744651,Ottawa,5501,3865,Friday,5:56,5,56,AM,5:56,2021-05-14,May,2021,2nd,Yes,clear,daylight,dry,no control,1,8.2,2021-05-14T19:25,2021-05-14T04:35,0.0
681,2,1,0,0,0,1,Ottawa,HIGHWAY 417 btwn HWY417 IC119A RAMP67 & HWY417 IC119B RAMP76,Midblock,Golden Triangle,Centretown,45.41123732,-75.68656514,Centretown,25687,12231,Friday,23:25,23,25,PM,11:25,2021-12-03,December,2021,4th,Yes,clear,dark,dry,no control,0,-5.8,2021-12-03T16:20,2021-12-03T07:24,0.0
682,1,0,0,0,0,1,Ottawa,HWY417 IC144 RAMP62 btwn CARP RD & HWY417 IC144 RAMP63,Midblock,Unknown,Ottawa,45.2825227,-75.95867565,Ottawa,5501,3865,Friday,13:23,13,23,PM,1:23,2021-03-05,March,2021,1st,Yes,clear,daylight,dry,no control,1,-8.3,2021-03-05T17:56,2021-03-05T06:33,0.0
683,1,0,0,0,0,1,Ottawa,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP51,Midblock,Unknown,Ottawa,45.2797679,-75.95884336,Ottawa,5501,3865,Tuesday,12:40,12,40,PM,12:40,2021-07-27,July,2021,3rd,Yes,rain,daylight,wet,no control,1,17.4,2021-07-27T19:37,2021-07-27T04:43,2.0
684,1,0,0,0,0,1,Ottawa,GOLF CLUB WAY btwn NO NAME & WESTLEIGH BLVD,Midblock,Unknown,Ottawa,45.2110144,-76.0262653,Ottawa,5501,3865,Thursday,5:00,5,0,AM,5:00,2021-07-29,July,2021,3rd,Yes,clear,dark,dry,no control,1,15.7,2021-07-29T19:35,2021-07-29T04:46,0.0
685,1,0,0,0,0,1,Ottawa,HIGHWAY 417 btwn HWY417 IC145 RAMP56 & HWY417 IC155 RAMP61,Midblock,Unknown,Ottawa,45.27329417,-75.98758868,Ottawa,5501,3865,Thursday,9:01,9,1,AM,9:01,2021-08-12,August,2021,3rd,Yes,clear,daylight,dry,no control,1,27.1,2021-08-12T19:15,2021-08-12T05:02,0.0
686,1,2,0,0,0,2,Ottawa,HIGHWAY 417 btwn HWY417 IC155 RAMP51 & HWY417 IC163 RAMP15,Midblock,Unknown,Ottawa,45.32122247,-76.10165425,Ottawa,5501,3865,Monday,0:52,0,52,AM,12:52,2021-08-23,August,2021,3rd,Yes,clear,dark,dry,no control,0,23.8,2021-08-23T18:58,2021-08-23T05:15,0.0
687,3,1,0,1,1,0,Ottawa,GLADSTONE AVE @ PERCY ST,Intersection,Chinatown,Centretown,45.40899933,-75.70117637,Centretown,25687,12231,Friday,15:17,15,17,PM,3:17,2022-01-28,January,2022,1st,Yes,clear,daylight,wet,traffic signal,1,-15.2,2022-01-28T17:03,2022-01-28T07:27,0.0
688,2,0,0,0,1,0,Ottawa,RAMSAYVILLE RD @ RUSSELL RD N,Intersection,Gloucester-Southgate,Gloucester,45.37696776,-75.56821565,Gloucester,150012,500,Monday,11:28,11,28,AM,11:28,2022-01-31,January,2022,1st,Yes,clear,daylight,dry,stop sign,1,-13.0,2022-01-31T17:07,2022-01-31T07:23,0.0
689,2,0,0,0,1,0,Ottawa,ST. LAURENT BLVD @ TREMBLAY RD,Intersection,Eastway Gardens,Ottawa,45.41782118,-75.63374987,Ottawa,5501,3865,Wednesday,13:10,13,10,PM,1:10,2022-01-12,January,2022,1st,Yes,snow,daylight,slush,traffic signal,1,1.7,2022-01-12T16:41,2022-01-12T07:39,0.0
690,1,1,0,0,0,1,Ottawa,MOODIE DR @ RICHMOND RD N,Intersection,College,Bells Corners,45.31518326,-75.82920157,Bells Corners,10391,2405,Friday,4:29,4,29,AM,4:29,2022-01-07,January,2022,1st,Yes,clear,dark,loose snow,stop sign,0,-11.0,2022-01-07T16:37,2022-01-07T07:42,0.0
691,1,0,0,1,1,0,Ottawa,RIDEAU RD btwn BANK ST & DONCASTER RD,Midblock,South Gloucester,Gloucester,45.29772517,-75.57777694,Gloucester,150012,500,Friday,21:18,21,18,PM,9:18,2022-01-07,January,2022,1st,Yes,clear,dark,dry,no control,0,-15.7,2022-01-07T16:36,2022-01-07T07:40,0.0
692,1,0,0,0,0,1,Ottawa,RICHMOND RD @ STEEPLE HILL CRES S,Intersection,Unknown,Nepean,45.23446716,-75.81043901,Nepean,186593,860,Saturday,0:55,0,55,AM,12:55,2022-01-08,January,2022,1st,No,strong wind,dark,packed snow,stop sign,0,-16.8,2022-01-08T16:38,2022-01-08T07:41,0.0
693,1,0,0,0,1,0,Ottawa,BOUNDARY RD btwn EIGHTH LINE RD & HWY417 IC96 RAMP61,Midblock,Unknown,Gloucester,45.35750728,-75.44989905,Gloucester,150012,500,Monday,3:50,3,50,AM,3:50,2022-01-17,January,2022,1st,Yes,snow,dark,packed snow,no control,0,-13.3,2022-01-17T16:47,2022-01-17T07:36,0.8
694,2,0,0,1,1,0,Ottawa,BROPHY DR btwn MOODIE DR & WILLIAM MCEWEN DR,Midblock,Unknown,Nepean,45.20016226,-75.76046865,Nepean,186593,860,Monday,10:59,10,59,AM,10:59,2022-01-17,January,2022,1st,Yes,snow,daylight,packed snow,no control,1,-6.2,2022-01-17T16:49,2022-01-17T07:36,1.8
695,2,0,0,0,1,0,Ottawa,DEALERSHIP DR @ PHILSAR ST,Intersection,Unknown,Barrhaven West,45.26364158,-75.77987609,Barrhaven West,103234,2404,Friday,17:16,17,16,PM,5:16,2022-01-21,January,2022,1st,Yes,snow,dusk,slush,stop sign,0,-19.0,2022-01-21T16:54,2022-01-21T07:34,0.0
696,2,0,0,0,0,2,Ottawa,HUNT CLUB RD @ MALAK ST,Intersection,Hunt Club Park,Ottawa,45.36738965,-75.61412477,Ottawa,5501,3865,Saturday,23:06,23,6,PM,11:06,2022-02-26,February,2022,1st,No,clear,dark,slush,stop sign,0,-5.7,2022-02-26T17:45,2022-02-26T06:45,0.0
697,2,0,0,1,1,0,Ottawa,MARCH RD @ SECOND LINE RD,Intersection,Unknown,Kanata,45.36667666,-75.9727276,Kanata,117304,1965,Friday,14:52,14,52,PM,2:52,2022-02-18,February,2022,1st,Yes,clear,daylight,dry,traffic signal,1,-12.0,2022-02-18T17:35,2022-02-18T07:00,0.0
698,1,1,0,0,0,1,Ottawa,GALETTA SIDE RD btwn HIGHWAY 17 & UPPER DWYER HILL RD,Midblock,Unknown,Ottawa,45.4023003,-76.29050332,Ottawa,5501,3865,Friday,18:21,18,21,PM,6:21,2022-02-18,February,2022,1st,Yes,clear,dark,slush,no control,0,-13.2,2022-02-18T17:36,2022-02-18T07:01,0.0
699,1,1,0,0,1,0,Ottawa,CHESTERTON DR btwn JUNIPER CRT & VIEWMOUNT DR,Midblock,Borden Farm,Nepean,45.35004269,-75.71821682,Nepean,186593,860,Monday,15:31,15,31,PM,3:31,2022-02-07,February,2022,1st,Yes,clear,daylight,dry,no control,1,0.2,2022-02-07T17:18,2022-02-07T07:15,0.0
700,1,1,0,0,1,0,Ottawa,MEADOWLANDS DR @ ORKNEY PRIV,Intersection,Rideauview,Ottawa,45.36347887,-75.70952247,Ottawa,5501,3865,Sunday,15:48,15,48,PM,3:48,2022-02-13,February,2022,1st,No,clear,daylight,dry,no control,1,-15.0,2022-02-13T17:27,2022-02-13T07:07,0.0
701,1,0,0,0,1,0,Ottawa,HUNTMAR DR btwn BRADLEY SIDE RD & OLD CARP RD,Midblock,Unknown,Kanata,45.33370884,-75.97623993,Kanata,117304,1965,Thursday,14:30,14,30,PM,2:30,2022-04-14,April,2022,2nd,Yes,clear,daylight,dry,no control,1,15.1,2022-04-14T18:48,2022-04-14T05:19,0.7
702,2,0,0,0,0,1,Ottawa,DONALD ST @ NORTH RIVER RD,Intersection,Overbrook,Ottawa,45.42699346,-75.66720572,Ottawa,5501,3865,Thursday,16:51,16,51,PM,4:51,2022-03-17,March,2022,1st,Yes,clear,daylight,dry,stop sign,1,11.1,2022-03-17T18:10,2022-03-17T06:10,0.0
703,2,0,1,0,1,0,Ottawa,HERON RD @ KALADAR AVE,Intersection,Heron Park,Ottawa,45.37817641,-75.67151629,Ottawa,5501,3865,Monday,13:53,13,53,PM,1:53,2022-03-28,March,2022,1st,Yes,clear,daylight,dry,traffic signal,1,-8.2,2022-03-28T18:25,2022-03-28T05:50,0.0
704,1,0,0,2,1,0,Ottawa,RIVERSIDE DR SB btwn SAN REMO PRIV & TERMINAL AVE,Midblock,Unknown,Ottawa,45.41071279,-75.66029931,Ottawa,5501,3865,Saturday,2:16,2,16,AM,2:16,2022-03-12,March,2022,1st,No,snow,dark,slush,no control,0,-1.4,2022-03-12T18:04,2022-03-12T06:20,0.6
705,1,1,0,0,1,0,Ottawa,KING EDWARD AVE @ SUSSEX DR,Intersection,Unknown,Lowertown,45.43863754,-75.69647642,Lowertown,9605,6052,Monday,6:23,6,23,AM,6:23,2022-04-04,April,2022,2nd,Yes,clear,daylight,dry,traffic signal,1,-1.1,2022-04-04T18:34,2022-04-04T05:36,0.0
706,2,0,0,0,1,0,Ottawa,NAVAN RD btwn DIAMOND WAY & TENTH LINE RD,Midblock,Unknown,Ottawa,45.42281808,-75.47185238,Ottawa,5501,3865,Monday,13:47,13,47,PM,1:47,2022-04-04,April,2022,2nd,Yes,clear,daylight,dry,no control,1,10.0,2022-04-04T18:33,2022-04-04T05:36,0.0
707,1,0,0,1,1,0,Ottawa,DUNROBIN RD btwn CONSTANCE BAY RD & KINBURN SIDE RD,Midblock,Unknown,Ottawa,45.46306832,-76.07580124,Ottawa,5501,3865,Tuesday,17:40,17,40,PM,5:40,2022-04-05,April,2022,2nd,Yes,clear,daylight,dry,no control,1,10.6,2022-04-05T18:37,2022-04-05T05:36,0.0
708,1,0,0,0,1,0,Ottawa,MARIONVILLE RD btwn 8TH LINE RD & 9TH LINE RD,Midblock,Unknown,Ottawa,45.16115291,-75.40333524,Ottawa,5501,3865,Monday,5:40,5,40,AM,5:40,2022-04-11,April,2022,2nd,Yes,clear,dawn,dry,no control,0,-2.8,2022-04-11T18:41,2022-04-11T05:23,0.0
709,1,1,0,0,1,0,Ottawa,MERIVALE RD @ WOODFIELD DR/ROYDON PL,Intersection,Knoxdale-Merivale,Nepean,45.33801168,-75.72598493,Nepean,186593,860,Tuesday,20:48,20,48,PM,8:48,2022-04-12,April,2022,2nd,Yes,clear,dark,dry,traffic signal,0,10.5,2022-04-12T18:44,2022-04-12T05:22,0.0
710,1,0,0,0,1,0,Ottawa,ROGER STEVENS DR btwn RIDEAU VALLEY DR N & ROGER STEVENS DR,Midblock,Unknown,Manotick,45.16251691,-75.64129656,Manotick,5315,791,Saturday,7:54,7,54,AM,7:54,2022-03-26,March,2022,1st,No,clear,daylight,dry,no control,1,1.5,2022-03-26T18:22,2022-03-26T05:53,0.0
711,1,0,0,0,1,0,Ottawa,THOMAS A. DOLAN PKWY btwn GREENLAND RD & KERSCOTT HEIGHTS WAY,Midblock,Unknown,Kanata,45.44261723,-75.98635364,Kanata,117304,1965,Friday,20:23,20,23,PM,8:23,2022-05-27,May,2022,2nd,Yes,clear,dusk,wet,no control,0,17.8,2022-05-27T19:40,2022-05-27T04:21,0.2
712,1,1,0,0,1,0,Ottawa,KING EDWARD AVE @ SUSSEX DR,Intersection,Unknown,Lowertown,45.43863684,-75.69647543,Lowertown,9605,6052,Tuesday,13:57,13,57,PM,1:57,2022-05-31,May,2022,2nd,Yes,clear,daylight,dry,traffic signal,1,22.2,2022-05-31T19:42,2022-05-31T04:18,0.0
713,2,0,0,0,2,0,Ottawa,DERBEYSHIRE ST @ MARCH RD,Intersection,Unknown,Kanata,45.37163969,-75.96498699,Kanata,117304,1965,Tuesday,14:20,14,20,PM,2:20,2022-05-31,May,2022,2nd,Yes,clear,daylight,dry,stop sign,1,22.8,2022-05-31T19:43,2022-05-31T04:19,0.0
714,2,0,0,0,1,0,Ottawa,RIVERSIDE DR NB btwn DATA CENTRE RD & RIVERSIDE DR SPLIT,Midblock,Unknown,Ottawa,45.38334443,-75.68572399,Ottawa,5501,3865,Saturday,9:02,9,2,AM,9:02,2022-05-21,May,2022,2nd,No,clear,daylight,dry,no control,1,24.5,2022-05-21T19:32,2022-05-21T04:25,0.0
715,1,1,0,0,1,0,Ottawa,STRANDHERD DR @ 210 W OF WOODROFFE AVE,Intersection,Barrhaven East,Nepean,45.27519831,-75.72095619,Nepean,186593,860,Monday,21:20,21,20,PM,9:20,2022-05-23,May,2022,2nd,Yes,clear,dark,dry,traffic signal,0,10.7,2022-05-23T19:34,2022-05-23T04:24,0.0
716,2,0,0,0,1,0,Ottawa,HUNT CLUB RD EB btwn HWY417 HUNT CLUB IC109 RAMP25 & HWY417 HUNT CLUB IC109 RAMP26,Midblock,Gloucester-Southgate,Gloucester,45.38294718,-75.58533821,Gloucester,150012,500,Wednesday,15:32,15,32,PM,3:32,2022-05-25,May,2022,2nd,Yes,clear,daylight,dry,no control,1,21.6,2022-05-25T19:36,2022-05-25T04:22,0.0
717,2,0,0,1,0,1,Ottawa,CAHILL DR @ HUNT CLUB RD,Intersection,Greenboro,Gloucester,45.35756756,-75.63707508,Gloucester,150012,500,Tuesday,15:38,15,38,PM,3:38,2022-05-10,May,2022,2nd,Yes,clear,daylight,dry,traffic signal,1,24.0,2022-05-10T19:19,2022-05-10T04:38,0.0
718,1,0,0,0,1,0,Ottawa,BANK ST @ COLLINS AVE/WILDWOOD AVE,Intersection,Brookfield Gardens,Ottawa,45.37718207,-75.66686903,Ottawa,5501,3865,Tuesday,21:37,21,37,PM,9:37,2022-05-10,May,2022,2nd,Yes,clear,dark,dry,stop sign,0,14.3,2022-05-10T19:20,2022-05-10T04:38,0.0
719,2,0,0,0,1,0,Ottawa,ROCHESTER ST @ ANDERSON ST,Intersection,Centretown West,Centretown,45.40792365,-75.71135097,Centretown,25687,12231,Saturday,12:12,12,12,PM,12:12,2022-05-14,May,2022,2nd,No,clear,daylight,dry,stop sign,1,28.5,2022-05-14T19:25,2022-05-14T04:33,0.0
720,2,0,1,0,1,0,Ottawa,WOODROFFE AVE @ QUEENSBURY DR/RIDEAUCREST DR,Intersection,Barrhaven East,Nepean,45.28426733,-75.72334534,Nepean,186593,860,Saturday,17:45,17,45,PM,5:45,2022-05-14,May,2022,2nd,No,clear,daylight,dry,traffic signal,1,29.2,2022-05-14T19:24,2022-05-14T04:33,0.1
721,2,0,0,0,1,0,Ottawa,BELFAST RD @ TRIOLE ST,Intersection,Unknown,Ottawa,45.41223629,-75.62891475,Ottawa,5501,3865,Friday,17:52,17,52,PM,5:52,2022-04-29,April,2022,2nd,Yes,clear,daylight,dry,stop sign,1,11.2,2022-04-29T19:06,2022-04-29T04:53,0.0
722,1,0,0,0,1,0,Ottawa,COVENTRY RD btwn ST. LAURENT SC EAST & ST. LAURENT SC WEST,Midblock,Unknown,Ottawa,45.42398469,-75.64244968,Ottawa,5501,3865,Saturday,14:53,14,53,PM,2:53,2022-04-30,April,2022,2nd,No,clear,daylight,dry,no control,1,14.8,2022-04-30T19:07,2022-04-30T04:51,0.0
723,1,1,0,0,1,0,Ottawa,LEES AVE / GRAHAM AVE @ MAIN ST,Intersection,Unknown,Old Ottawa East,45.41203476,-75.67976091,Old Ottawa East,8663,4319,Tuesday,14:22,14,22,PM,2:22,2022-06-14,June,2022,2nd,Yes,clear,daylight,dry,traffic signal,1,25.3,2022-06-14T19:52,2022-06-14T04:13,0.0
724,2,0,1,0,1,0,Ottawa,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR,Intersection,Tanglewood,Nepean,45.33393876,-75.75210609,Nepean,186593,860,Saturday,14:31,14,31,PM,2:31,2022-06-18,June,2022,2nd,No,clear,daylight,dry,traffic signal,1,17.0,2022-06-18T19:53,2022-06-18T04:14,0.0
725,2,0,0,0,1,0,Ottawa,GREENBANK RD btwn HWY417 IC129 RAMP35 & PINECREST RD,Midblock,College,Ottawa,45.34904565,-75.78958186,Ottawa,5501,3865,Thursday,6:40,6,40,AM,6:40,2022-06-09,June,2022,2nd,Yes,rain,daylight,wet,no control,1,13.3,2022-06-09T19:49,2022-06-09T04:15,2.8
726,1,0,1,0,1,0,Ottawa,2ND LINE RD btwn DALMENY RD & GOWAN GT,Midblock,Ridgewood,Ottawa,45.13798953,-75.58564939,Ottawa,5501,3865,Friday,23:50,23,50,PM,11:50,2022-04-22,April,2022,2nd,Yes,clear,dark,dry,no control,0,1.9,2022-04-22T18:56,2022-04-22T05:05,0.0
727,1,0,0,0,0,1,Ottawa,OLD PRESCOTT RD btwn BREANNA CARDILL ST & CHRIS TIERNEY PRIV,Midblock,Unknown,Ottawa,45.222333,-75.56077889,Ottawa,5501,3865,Sunday,12:24,12,24,PM,12:24,2022-04-24,April,2022,2nd,No,clear,daylight,dry,no control,1,12.1,2022-04-24T18:59,2022-04-24T05:01,0.0
